tx,timestamp,block,to,tokenId,output_reward
0x848df310e7fd9f1f4421c38857838f7095d0d6e5c1951e9140668ed423a1d283,2023-04-07 13:31:06.000 UTC,2.7141926e+07,0x59735459a8c6159e9dd94893bbc60648236005d6,14573,
0x82796768f5e80b6dd6265c562f9911adb84248c32cd280767ed1374342e705be,2023-04-07 13:31:25.000 UTC,2.7141931e+07,0x1d3a064ea3cea1629204b6328b5796adaf64d98d,13055,1138597165681397150
0x82796768f5e80b6dd6265c562f9911adb84248c32cd280767ed1374342e705be,2023-04-07 13:31:25.000 UTC,2.7141931e+07,0x1d3a064ea3cea1629204b6328b5796adaf64d98d,10127,2899112113727891336
0x82796768f5e80b6dd6265c562f9911adb84248c32cd280767ed1374342e705be,2023-04-07 13:31:25.000 UTC,2.7141931e+07,0x1d3a064ea3cea1629204b6328b5796adaf64d98d,10109,1653882061212818060
0x3e01d08a65b47816fb8355ffcf7540e4256152895d2c0de65c6d5f2183701051,2023-04-07 13:32:07.000 UTC,2.7141943e+07,0xc14e3fca3fcd611bd6f6541568b4b9385eb64089,718,13870355601631487534
0xa07753f6a5ee88382e739003f7fbf512acf9970efde7977fdcdfea2149191e22,2023-04-07 13:36:30.000 UTC,2.714202e+07,0x268fbbbcd8494204c77feaeb7511576e2185bbd3,14201,210762298303515773
0xe14502bf1492f6751dda7b91b9dba1ef8619bbdf51b81ff25911ca8dea4ed3fe,2023-04-07 13:40:06.000 UTC,2.7142092e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15538,1662984278213
0xe14502bf1492f6751dda7b91b9dba1ef8619bbdf51b81ff25911ca8dea4ed3fe,2023-04-07 13:40:06.000 UTC,2.7142092e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15502,332902814171624
0xe14502bf1492f6751dda7b91b9dba1ef8619bbdf51b81ff25911ca8dea4ed3fe,2023-04-07 13:40:06.000 UTC,2.7142092e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15497,2871913719346
0xe14502bf1492f6751dda7b91b9dba1ef8619bbdf51b81ff25911ca8dea4ed3fe,2023-04-07 13:40:06.000 UTC,2.7142092e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15418,1851023066629
0xeb0fbb9681f3f4654f5594f6bab09e4cd56d5aa320bb998a9798f22f9ed85f58,2023-04-07 13:43:18.000 UTC,2.7142156e+07,0x52d7b5c4b43c9ff39d96d458890a706320ddbfef,14598,25251919193509369
0x0041a5465896acbfbd2245cf65aad9b36983a5b5ef043631851364908cdf875d,2023-04-07 13:43:54.000 UTC,2.7142168e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15538,481168039889
0x0041a5465896acbfbd2245cf65aad9b36983a5b5ef043631851364908cdf875d,2023-04-07 13:43:54.000 UTC,2.7142168e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15502,42213046967274
0x6241f019189dc38f2200dc87d80f8d3e4864d7d75f5f3f49b1eedef08e2b9455,2023-04-07 13:46:36.000 UTC,2.7142222e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15418,1251124776404
0x4eab6482ff4e0cf44026e5d5442c52e1c524d5992937884062b27a86720bc4b1,2023-04-07 13:47:54.000 UTC,2.7142248e+07,0x64431762fa2b5b7e9f9c4daa5b18d1a8a25f89dc,15056,3302293842565342636
0x0f002453269fe442ec0ea863e7c852d4702603c2635ea4f2c72b63ff212ede55,2023-04-07 13:50:05.000 UTC,2.7142287e+07,0x59735459a8c6159e9dd94893bbc60648236005d6,14778,1497222514823592830
0xf0291c84a32487af1932660f0bf145c907dcb976d9c5df77a72f42cdec27d411,2023-04-07 13:49:54.000 UTC,2.7142284e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15538,759739010351
0xf0291c84a32487af1932660f0bf145c907dcb976d9c5df77a72f42cdec27d411,2023-04-07 13:49:54.000 UTC,2.7142284e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15502,66652179422012
0xf0291c84a32487af1932660f0bf145c907dcb976d9c5df77a72f42cdec27d411,2023-04-07 13:49:54.000 UTC,2.7142284e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15497,1884687085232
0xf0291c84a32487af1932660f0bf145c907dcb976d9c5df77a72f42cdec27d411,2023-04-07 13:49:54.000 UTC,2.7142284e+07,0x444d73ea7bc7c72ea11638203846dad632677180,15418,635186424943
0x4d3d9d4985715fed86e9fbbad67926d3615923b27e9b141d353c91d8484eb35d,2023-04-07 13:58:46.000 UTC,2.7142443e+07,0xc72f3295b7fe847ec99e3a3c6dd6e90db5e1061b,6064,33542703061995636962
0x66c3e09b0353642bd7a14b956e0664de5303843b2cf34f60e85324e865bd390a,2023-04-07 14:00:55.000 UTC,2.7142477e+07,0xc72f3295b7fe847ec99e3a3c6dd6e90db5e1061b,10051,
0x51fb556e0a904c810594bbfdad1fef014adb0b9d849a65709d0dac4c160aa21f,2023-04-07 14:01:37.000 UTC,2.714249e+07,0xaed399a5625ae5b3b5e1a7ce725f62e0f369f4f8,6162,6444465301117204943
0x82b54deb733f4bafe956425cb63e64d22709e557ca6a94f28377f0c6740a2467,2023-04-07 14:01:25.000 UTC,2.7142486e+07,0xaed399a5625ae5b3b5e1a7ce725f62e0f369f4f8,6196,18352244495730738998
0xf8c1aa9e1fe4509bee25f3c74df7b2c32bb70fdf85f130d3c15a1e5a9fca7d2f,2023-04-07 14:01:41.000 UTC,2.7142491e+07,0xd060c4140fef3684e3054a1358b1ccc7ff553ddb,12863,6014205648570138296
0x254a397a9c632433c61814eb3c4e9377b7bb613cfc95cdee9a9624902e141662,2023-04-07 14:02:53.000 UTC,2.7142509e+07,0xc72f3295b7fe847ec99e3a3c6dd6e90db5e1061b,10051,22345728867018153000
0x560b53d63829558c5fc898e078741de4600d0ad377a04a466a433a88f3112871,2023-04-07 14:04:37.000 UTC,2.7142537e+07,0x59735459a8c6159e9dd94893bbc60648236005d6,14934,6614996217516382509
0x176eb32c7f3c498e2adb8ddbf3c9164b489d962e5165db230166c6b5a21562c4,2023-04-07 14:04:29.000 UTC,2.7142535e+07,0x59735459a8c6159e9dd94893bbc60648236005d6,14764,7650087962938822769
0xb1d020b250c4beed02389cc8eb969424900e1e66d3441af1e74bf39d49bcb6c8,2023-04-07 14:04:49.000 UTC,2.7142541e+07,0x59735459a8c6159e9dd94893bbc60648236005d6,14927,
0x222e69cb5a799e1fd6f0011963f473c57008aa0cd5ac228d600348849076573e,2023-04-07 14:05:17.000 UTC,2.7142549e+07,0x59735459a8c6159e9dd94893bbc60648236005d6,14927,
0xf77ebf0643686d3a39d949d685da8122dac6b8fc117f9fc1d59e16e3bc12c18d,2023-04-07 14:05:52.000 UTC,2.7142557e+07,0x59735459a8c6159e9dd94893bbc60648236005d6,14927,6716050923582735596
0xd1f48f9c6c966d21e5e27fb8909ebf2bfae45cf1fb6a5705f34dddc9e5ec2acf,2023-04-07 14:08:39.000 UTC,2.7142598e+07,0x1c0b6acfba7a3a762ff6234289d60d8dd6fb00c9,10320,699353960436661152
0x25a0311cfa6a69fd6702825e94b66764414ddef012d8afba9dfa6da03cfbdea5,2023-04-07 14:09:03.000 UTC,2.7142606e+07,0x7061ece5909e5ac166da310cc65b9b6817f675ad,15444,164836390126634
0x8f24369687831d02aff2a0c2edab7c292daa3ef4e45dd6fa8fe5a5c44b5c6e48,2023-04-07 14:09:26.000 UTC,2.7142613e+07,0x62184dc90157e2b681adf21311d2dea3f028c3ac,12004,77718007049639576
0x9bd4e2f8e1abb944c15f8a10b0b660537f9bf4b8a0bd06721e902b9759fe02ef,2023-04-07 14:10:05.000 UTC,2.7142626e+07,0x17757b0252c84341e243ff49eef8729efa32f5de,15453,217184334528236489
0x63d253bc30d4d3d3a3501dc5472ab3230be69cd280a1f314d286a9aa278a3ceb,2023-04-07 14:12:08.000 UTC,2.7142667e+07,0x32a4f00d3e4d8d8207a7b59de961aa5df6bcf2d6,1210,3959801989907201753
0x63d253bc30d4d3d3a3501dc5472ab3230be69cd280a1f314d286a9aa278a3ceb,2023-04-07 14:12:08.000 UTC,2.7142667e+07,0x32a4f00d3e4d8d8207a7b59de961aa5df6bcf2d6,990,3232694150927792540
0x11f58ebff8e8382b93157706e8e094c1b940bf0ba7ac076bf78fccf385ce0d99,2023-04-07 14:15:14.000 UTC,2.7142729e+07,0x21ae5e5fb1910e191d3b0506b34e741889d9727e,13075,2467211646165331635
0x19bbb89106614cb2fd144bcb44b58dd740a5f94e9d005d811b5f5c8289ea65e4,2023-04-07 14:26:59.000 UTC,2.7142964e+07,0xe88fc634955d515133e4929786dab5e1f8ca8235,14223,43484299866932570
0x9cca3614a5044ce25cc494e18e0b75c6083636d1a0b1697c0395d37fa50c75a9,2023-04-07 14:35:00.000 UTC,2.714311e+07,0xdf029a4015f5acc7c44549f0675fcb1bb9366779,4397,21675926145719801707
0x027a4026acc5edc043159c1f6b5ab0ed1c807a0a615f846c70ebb1293b3db0a6,2023-04-07 14:37:44.000 UTC,2.7143161e+07,0x5e8deaddf8e5d7d2d9296d05097fcccf66dc869a,14890,26984681853457790326
0x6ba3117b528250270f96a03fbca64b6fdd2e816a88030e61600c4196f29693d3,2023-04-07 14:40:14.000 UTC,2.7143211e+07,0x3a77f4eb731f4c8ea03872dff8c1a23712b69c14,3036,4362211242620174921
0x21c9ec2578dc69b101716438c27d9fead7bad584b5a08b87e374153007da92ff,2023-04-07 14:41:08.000 UTC,2.7143229e+07,0xe8313f55e250aa55c7d1159db8f516598f68f1d7,6104,3524131389502038457
0x46579fa97fac3f948b50f9e78430dbd04a553a0c4b5c525ba256233bc2ec8b57,2023-04-07 14:41:59.000 UTC,2.7143246e+07,0xe8313f55e250aa55c7d1159db8f516598f68f1d7,6104,0
0x9754523b8f0e6eb896bbca927baba4b7f1304951e7781a5f26e11f5c5c8dbe73,2023-04-07 14:43:05.000 UTC,2.7143268e+07,0x7321324620b3830b53033b0bad81b33d5c4af71c,11331,
0x05d228f3f2f240693145a4581bc2be5b0666722f438950ae5fb3c94638676d95,2023-04-07 14:43:14.000 UTC,2.7143271e+07,0x7321324620b3830b53033b0bad81b33d5c4af71c,11331,867484781459531526
0x517661e0dede3a40e52692fc1ca5ad67c90cf5e9094b96a73d82c48861255a33,2023-04-07 14:46:44.000 UTC,2.7143341e+07,0x7c759835e877bd3928c6675992acaef02b9b5b9d,13878,201430514886188524
0xef2236626f069485ec51cffb81cb32adedd72c494575f431413a17f015a9de7c,2023-04-07 14:48:56.000 UTC,2.7143385e+07,0x88274e4c16c8d70e251a6795788cb2de3266e615,15641,2427878560390216960
0x258d20bd289b4517a82e9ae2b11c473f7ed640bad28723baa521cc703fc34a44,2023-04-07 14:52:05.000 UTC,2.7143448e+07,0xced1de9c246c83b2dd41a8bb94b8caa48a70093b,5146,18523971341982081
0x313ed471fe06498f6902704535e00903826381d3c2d57ca0d9ccbb797fd47959,2023-04-07 14:52:29.000 UTC,2.7143456e+07,0xc9f9ec335be4c266a5ef28e44d24e79cb13c95e5,12671,244485461934436112
0x50d3a3ffab0bbc3310a8d9b363bf0dcf822cbebd08774f6988e311b66db6e864,2023-04-07 14:57:20.000 UTC,2.7143553e+07,0xc9f9ec335be4c266a5ef28e44d24e79cb13c95e5,15693,14535550965458079
0x50d3a3ffab0bbc3310a8d9b363bf0dcf822cbebd08774f6988e311b66db6e864,2023-04-07 14:57:20.000 UTC,2.7143553e+07,0xc9f9ec335be4c266a5ef28e44d24e79cb13c95e5,15685,1140572657927095382
0x50d3a3ffab0bbc3310a8d9b363bf0dcf822cbebd08774f6988e311b66db6e864,2023-04-07 14:57:20.000 UTC,2.7143553e+07,0xc9f9ec335be4c266a5ef28e44d24e79cb13c95e5,12892,27124779625487009964
0x0d7ac0469a4bfe55c290796aada0bcac442445588a54438530867dd5c111cbb2,2023-04-07 14:58:26.000 UTC,2.7143575e+07,0x6a93800c4104315dae30c839e36a0b00d783a6f6,12169,
0x282aaf0da7d826458a29c1ec85d3985380df318c9d1293b63e44bdc57cd1d4c2,2023-04-07 14:57:59.000 UTC,2.7143566e+07,0x6a93800c4104315dae30c839e36a0b00d783a6f6,12169,
0x58856d594a3ae836520a2f2ec6d20442a903f2e420bb18d4ba4aded28ca55bad,2023-04-07 14:59:56.000 UTC,2.7143605e+07,0x6a93800c4104315dae30c839e36a0b00d783a6f6,12169,1510266789797909041
0x280f2c196caddcabc09cc6436f6100b998eb5553208f8f4676d93a277f2d0377,2023-04-07 15:03:11.000 UTC,2.714367e+07,0x2ae4fa068e83ce3f7022d31d5b77c44a117739cb,15291,431043012945597434
0xb0871c751e322708e029db80fd5bd3ff3179b1242184b173b4efd72da54f9163,2023-04-07 15:03:11.000 UTC,2.714367e+07,0x24229b1384c94ef88e20e28979655a24d4b954cd,15718,381069054291396672
0xb3789663ebac9bcc3f0c5061914cb904055fe06428823fe769c31e62fe8ff708,2023-04-07 15:13:50.000 UTC,2.7143883e+07,0x24229b1384c94ef88e20e28979655a24d4b954cd,15526,
0x3463bb1d51ae0e73b21465e69a259cda11e46448ab824beffc375aae7c9ec896,2023-04-07 15:14:08.000 UTC,2.7143889e+07,0x24229b1384c94ef88e20e28979655a24d4b954cd,15526,
0x1b6eb28c7b2b61102303fa4dbfaaedda284c6bbd731d41cef8bccc00ffccd935,2023-04-07 15:14:50.000 UTC,2.7143903e+07,0x24229b1384c94ef88e20e28979655a24d4b954cd,15526,744155003822663842
0xce221a89a31fcd9bbf737269adb2a39a80629cc0013b1af6066523cbd856a0b8,2023-04-07 15:23:14.000 UTC,2.7144071e+07,0xf2951715fc0be7432332219244a4dc35ebd03aa3,12960,
0xc0527814f4d7c66cc81ced116597d3d2d8428d6b2e017f508b14b2924463b90d,2023-04-07 15:25:14.000 UTC,2.7144111e+07,0xf2951715fc0be7432332219244a4dc35ebd03aa3,12960,10137936721678736530
0x375c77d65b83cf184a5c97cc2aec063de4de1aa010c5f2285f47619c3935e9c7,2023-04-07 15:25:26.000 UTC,2.7144115e+07,0xaed399a5625ae5b3b5e1a7ce725f62e0f369f4f8,6162,2660496557588990533
0x443b5e764773996488a2b64798e499c7da19fb1ee21f7376ae6dadd9e9048820,2023-04-07 15:29:08.000 UTC,2.7144189e+07,0x612be5f48ec5e1b1e8321c2af4fddada1d05bb05,13975,771835852037064565
0xee278037da12aea6ebb01973e594aedef8220473ba7f907f9db129d41cbb4981,2023-04-07 15:33:05.000 UTC,2.7144268e+07,0x3c4bc8ab80df0dd5425749b09de719a0293b9621,2079,1067470891984397011
0xa1954482c7faabff116e3b87b2f2212fe6f3af774ce18024aa4584e8021dbd41,2023-04-07 15:33:20.000 UTC,2.7144273e+07,0xf5367b627a0fa25fa3c25fe8bdada5f96bdccf48,15692,2444840400723001587
0x79e4ceaa29f320a59896f6cce621d6404e1947b5745b21df682d6609e723e1ba,2023-04-07 15:35:26.000 UTC,2.7144315e+07,0x099f681859fedfc03c0f7a104603f3abdcf11e7b,13555,22732468033821055729
0xb93aaca58e9a019b0b40bd280f85937afeafc83cb24a8c3bbf7c92b2eb1ea83f,2023-04-07 15:42:53.000 UTC,2.7144464e+07,0xc9f9ec335be4c266a5ef28e44d24e79cb13c95e5,15775,39889140290095
0xb93aaca58e9a019b0b40bd280f85937afeafc83cb24a8c3bbf7c92b2eb1ea83f,2023-04-07 15:42:53.000 UTC,2.7144464e+07,0xc9f9ec335be4c266a5ef28e44d24e79cb13c95e5,12671,5532738981860013
0xea7ee1e5db4d1de72c042361e73efb1b2f1f7dd94d910de4302b29f0dcbeb276,2023-04-07 15:43:56.000 UTC,2.7144485e+07,0x9d967f147880392d6aea601e53b85e0ed0a752b9,12517,2416812199571917848
0xc6c6029e653ce3ac208f022284175ea844c8ff62bcea25a34f041105ed766c87,2023-04-07 15:45:14.000 UTC,2.7144511e+07,0x217741ed5695a8bf10b93d0077bc11d94d02fa67,15628,402096041995949101
0x81d491d2892720c9558208ef14d24181a8d27b2fb94cb3f3750ac17edfa015d7,2023-04-07 15:45:14.000 UTC,2.7144511e+07,0x1fdc3675541c645c1ccde989fce6d5cfefab2709,7249,19121948140340492713
0xbaff7e370f803c43740efc717861cb242c6bbe4f3b8a9a9fb3f4eea9c6d251d4,2023-04-07 15:48:38.000 UTC,2.7144579e+07,0xb222a8c3ac4d6e7fda055d77b4e235ee0c63cb84,14251,0
0xdc2b17d7c2fd7e86e5cb4294aa7a4e07f65f82e509f4c0454a82d300b49a3598,2023-04-07 15:50:33.000 UTC,2.7144617e+07,0xfe80e3ebf65d78fd9f927729165d25127a6efb56,11390,
0xfba05e08b1aaaf76f409c5fdfb76e02f8721dab3c8a87cd8dfff7684bc857d14,2023-04-07 15:54:03.000 UTC,2.7144687e+07,0x9091cae24970a3be919f6b37d1686361eed62cd3,9019,2658665131318440886
0x19c19bc75e9d2017da6f2bb4eb4ceb6052e661db9008c2b0d7e0b4d6889bc5df,2023-04-07 15:56:21.000 UTC,2.7144733e+07,0x9d967f147880392d6aea601e53b85e0ed0a752b9,12517,25457870032210640
0xfc6dfd8d43495f284af1709e1bbff2759f1f813a30f10e4a09eaea96c13b028a,2023-04-07 16:03:12.000 UTC,2.714487e+07,0xc45811e9b46c7af1f204324b8168b4b8f53e5f99,10179,0
0xe9ce37456a5c9a0543e59153b6e64ce403f66c63af3a6abf85fd9061e524e775,2023-04-07 16:05:00.000 UTC,2.7144906e+07,0x498195b08a9b79a177d4e6f40c1cd3b7de9dd066,14955,472857862596941659
0x62ea78842fb88892216c3179308bd03c428db88ac4b3ce6539b64195245e75d8,2023-04-07 16:05:33.000 UTC,2.7144917e+07,0xb47be7126009a70f4f304d4fb8e342bbc2fa10ce,2127,36741061437281695097
0xc59597782bb50fb73312c1d4a1089e0998d7dcdaf7489b6ab35314b69f680511,2023-04-07 16:05:12.000 UTC,2.714491e+07,0xb47be7126009a70f4f304d4fb8e342bbc2fa10ce,2127,
0xbf8aa0baac0c91a408f728c511e57d43e62f9888c46a1aa93622600534828af2,2023-04-07 16:07:33.000 UTC,2.7144957e+07,0x268357f253daae1c10f4ad6888de7ea846d6fae2,2331,4062122197566178995
0xb95d4d44af0a9645b05181d38e3b6bdb20ba2f7d2ca1a8a5c42eb981b410daac,2023-04-07 16:08:45.000 UTC,2.7144981e+07,0xce8273bbcbe8f2a42b55f604bdbbe877cafbd59f,15915,31009994065283
0xbb7dc8563fcf62b5d0e4c754f0b343bd60b81fc4f765815b79dea1ff4ff599e9,2023-04-07 16:11:54.000 UTC,2.7145044e+07,0xef5bcc262eb7276de5962cfc13f77949e9f33543,3637,2714117392060884971
0xf0afed8092c9beb40301896bc60ec2230b843023491a2825563230eee1e2cd50,2023-04-07 16:13:24.000 UTC,2.7145074e+07,0x256c61bfff631b67c737381ecb42d2ae77aee96c,6530,1223216092402856039
0xdd81db617dbfedb332ac7ac58bf63e0d60ad145a9edee6f81ee881682ba36e17,2023-04-07 16:16:24.000 UTC,2.7145134e+07,0x39fcb2333b66c1543952a5f2c6e130ebcceba01b,15819,174065020244421360
0x319cb924ef93656b485eb8e2e480c541c935826273f3ce9f22161ad5f97a8b09,2023-04-07 16:17:00.000 UTC,2.7145146e+07,0x082d46d2b6233f723f6af79b0070c6c86ccba305,13034,0
0x82c660db709f310d43a0c8dcc3a8a31ed83aeb6358d1102f1f92f0e1ea012ea0,2023-04-07 16:16:27.000 UTC,2.7145135e+07,0xf5c6a0507e5a87a519336cf2a54f28c9d08bcb0a,9254,418656224917603267
0x4b4282b42c7320a9a542b6f03d44054ef854edb6737e07e2457f2083a46b1357,2023-04-07 16:16:45.000 UTC,2.7145141e+07,0xa8d49da20b8526719aca8359f141fe5d193f9b21,13649,2303063497484261361
0x7d4d34489f7e796689f90109edac75120cbd7ad94c75058149b66c6197f04f20,2023-04-07 16:17:18.000 UTC,2.7145152e+07,0xb826eb8ea15fd25783cfd18e04096575f03612d1,15242,0
0x590e97beabbeda3f5e233f72a38187933d671ab19a929df613310a3899ef6a1e,2023-04-07 16:25:18.000 UTC,2.7145312e+07,0x73953e1f8f9864d9cce6484514aacd9274f64d19,11685,9640952058979213
0xe78836b066475b951b26221619ce2bc4a6cb272c599cae5fbcad958bc3a83c80,2023-04-07 16:26:57.000 UTC,2.7145345e+07,0xf504f78d4c4dc0ad99ef72e0fd8434c75254783d,15730,5158823279987831866
0x027bc228cc752a986d3fcfe98ad47e51a5d632e4e9a012751db98123e8461557,2023-04-07 16:26:27.000 UTC,2.7145335e+07,0xf504f78d4c4dc0ad99ef72e0fd8434c75254783d,15730,
0xabb03d2fa04569f94c16d1dcda602b4e55fe53a7b01f21831901581163225fda,2023-04-07 16:28:51.000 UTC,2.7145383e+07,0x0a980b3dfb52e3e1a0b9b574ccce1b8387c2c95a,3717,2435171490260908512
0x67846ae8da04b7ddbc63c3b2acf657475a578087185bd04ab61a838b5eed8c73,2023-04-07 16:28:30.000 UTC,2.7145376e+07,0x0a980b3dfb52e3e1a0b9b574ccce1b8387c2c95a,3634,1880452185500073737
0xdb42bed2e99b710c07da628d19f5c2844d45ec369fcc4c72db5a528eb23aee15,2023-04-07 16:29:00.000 UTC,2.7145386e+07,0x2f3bedb4e856de8aaf4913b49e28ad36c26f7ddb,15322,117410581545078858
0xd8c279206e07c9d53610e302c4f042eb5f50b385d11ee2f1a55d71eee5bf5f4a,2023-04-07 16:32:57.000 UTC,2.7145465e+07,0xf4239f7cf5f9a95d935f4262295cd6894159eee8,15285,534648753601896787
0xbdc4863dfee43c9787f08fa1b4256db331849ec05da4cd4c59a076c0cffc0efc,2023-04-07 16:34:03.000 UTC,2.7145487e+07,0x2d95274fc525b43cd3c46df9a0015d5127b5d020,10347,0
0x7e77c51f2fc6674574f07ffb4f57aa0b3774f69b55f63b97a1fe6405193d57f9,2023-04-07 16:40:09.000 UTC,2.7145609e+07,0xcd9377bf608056ec6bf3554c99c6e215b694e30b,11072,255210163871616078
0x5bbf8667299adb1741a181e301d36e36f16881e178388469a0ca2b814defce68,2023-04-07 16:40:33.000 UTC,2.7145617e+07,0xcd9377bf608056ec6bf3554c99c6e215b694e30b,11064,705529478817714632
0x0765429125dfdbca6a18139703e90f67abbf0d1e2a5bc659d58970f5bdfa044b,2023-04-07 16:41:27.000 UTC,2.7145635e+07,0xd5247f3f20a747a9b95048b48d29c334ebcd708c,6733,2847701308208997899
0x5fb9607295e38218a06d531d895cb77a2d57ae29f64b3e7dde74eed5c0d46b57,2023-04-07 16:41:30.000 UTC,2.7145636e+07,0xde2c3f585648dc41265dc5832a5c2566fdd697b0,733,4365819542715218964
0x8868e1ee55e8221a34b8d3e59792fa709ad36cd583c72021460896b0f00bfd7b,2023-04-07 16:46:21.000 UTC,2.7145733e+07,0x7d5e00c155b1e061ab7e760d1ee9f0b65561a223,14012,10086061258948480865
0xeef0ead8a3b46ed21242c28fc46d591810fd64a811cafc7296d828bc8805aacf,2023-04-07 16:48:27.000 UTC,2.7145775e+07,0x834ca32835fce9d497deeb7e2bc64f38d93a47e9,14086,0
0x4b9cd18724603b47b96a5c8b5fe62b76d8080f0dad7a6a077b775a007a437dcd,2023-04-07 16:48:15.000 UTC,2.7145771e+07,0x88274e4c16c8d70e251a6795788cb2de3266e615,15727,7747840440007542667
0x8cb3c58535e7d458fa940639bac3bf50ed95030eec1eb7028e3d1391983afe8b,2023-04-07 16:51:03.000 UTC,2.7145826e+07,0x03232dded02251268f5de2cd28857d1d0cb58894,16057,2701231164032
0x95f415d7243a3dbe914df20da90203fce896830ac004c3b03599c5113cfc4b44,2023-04-07 16:50:33.000 UTC,2.7145816e+07,0x1236e900b3164abe9e2e4096fea9fe5559320847,6773,19747474578456084073
0x93006a81457c6f9f68696592b818d3d5348bf1f70e2d0cb76593baeaef79c383,2023-04-07 16:55:21.000 UTC,2.7145912e+07,0xca939494450690a55ff126dc548dca562cf31675,6381,0
0x32ccad2f88b660d1e51213665671526fdabd27eef43b4454bfb4f2ba4b0529d7,2023-04-07 16:56:54.000 UTC,2.7145943e+07,0x5f0ff52df8df2c5351c47b6711c33f36c5402909,14337,482706717069679499
0xa0d321e273574233b438a64076ece7972a8d3e6184be95ac3875e23daf02bf0b,2023-04-07 16:57:36.000 UTC,2.7145957e+07,0x13c0c2f7eb2799a515aae280832443365e54b511,10578,9705110734641578185
0xdf6f4b55b2f51b899349bb6c2b757ad40bef337d9451612477e5b35655d13e21,2023-04-07 16:58:24.000 UTC,2.7145973e+07,0x0756515871c9bffb45caa13942b096fea1aeb6da,16087,8648053719534
0xdf6f4b55b2f51b899349bb6c2b757ad40bef337d9451612477e5b35655d13e21,2023-04-07 16:58:24.000 UTC,2.7145973e+07,0x0756515871c9bffb45caa13942b096fea1aeb6da,16085,323054377110861
0xdf6f4b55b2f51b899349bb6c2b757ad40bef337d9451612477e5b35655d13e21,2023-04-07 16:58:24.000 UTC,2.7145973e+07,0x0756515871c9bffb45caa13942b096fea1aeb6da,16059,6788660425049
0x853542d872425c4634d52df18a6886fd56b06109a60fb7b64800c53a384bab74,2023-04-07 17:01:51.000 UTC,2.7146042e+07,0x14edc2ce4e34d610539543e19dbeac3ea8ac7d11,16097,3667198901152781
0x853542d872425c4634d52df18a6886fd56b06109a60fb7b64800c53a384bab74,2023-04-07 17:01:51.000 UTC,2.7146042e+07,0x14edc2ce4e34d610539543e19dbeac3ea8ac7d11,11350,16422973110536512597
0x04838aa4f3d311ed359d8871bf490109cf3b1c7be356edf7501749b6d6e5ff6a,2023-04-07 17:05:54.000 UTC,2.7146123e+07,0xa11c6d7487839c9891f705ce64eba70e2b8f2598,11522,0
0xf11cc243d481929de0413238a54008a825bb666609df1f83d4c9660af93aa793,2023-04-07 17:19:09.000 UTC,2.7146388e+07,0x5ecdf58881d43b48e70d007e9e0ca95aa03c5005,2550,9717770631015195166
0xf352edcf840dd765e1c37b10e624404625d54d1bfb092b72fa200ddf7c90299b,2023-04-07 17:26:53.000 UTC,2.714654e+07,0xafe1bcd93f7b997f0dee325123cb0ed96d60dbd3,13133,0
0xd61982632d166dbb9f9f16d564e11ea62ca545e57b414a0e9cd13bb712008d0f,2023-04-07 17:29:14.000 UTC,2.7146587e+07,0x47e7c8ecf2d1eef2ec44fe29f32710b320df84b7,12557,0
0x09bb8d84e011e845e65a06c2ccb2883fc3ece97f8dee23e559e09a5599d0aea2,2023-04-07 17:30:29.000 UTC,2.7146612e+07,0xd8eff76ecea32f9a31baca56fcca2fb3f403dcf3,15309,996200139675384161
0xc9c54c185cc99d449dacad4639adfc18f0b2497f1a1cab65399e4d4ba0f481fb,2023-04-07 17:32:29.000 UTC,2.7146652e+07,0xfc67c4fc407b23c23b89e7dd5cf62c584f9dd630,14965,301394587236425406596
0xaeda45887ba43a2f95cc04125dd654eec156d4a4e35c2769e76eda7b53a49e76,2023-04-07 17:32:47.000 UTC,2.7146658e+07,0xfc67c4fc407b23c23b89e7dd5cf62c584f9dd630,14965,0
0x9cb07cafd30e01f09bf5b2e4f3dc4abcd76b09c3ab7ad80fc26fd0c526521943,2023-04-07 17:38:32.000 UTC,2.7146773e+07,0x7c61b34bdc29af024f17942b7c1035dd46ecdf18,5776,3109778825151175099
0x9c3920216a32ab7bae90216b152508968aa68d888035c617dd16e2a4f948479e,2023-04-07 17:38:53.000 UTC,2.714678e+07,0x0c23894d59c89c775fef42bc5ddc944091b4a2d2,5590,2764588135428278202
0x918d454c2d478cdc5f8483b8c41aa691f6a361cecdd3a52ce799729b1b2b275f,2023-04-07 17:40:54.000 UTC,2.7146819e+07,0x7c61b34bdc29af024f17942b7c1035dd46ecdf18,10345,
0xbd4180ac09373c9d5165d4ec1dce5db290e62e7719b9c0348ac403c3e4a2d9f9,2023-04-07 17:40:20.000 UTC,2.7146809e+07,0x7c61b34bdc29af024f17942b7c1035dd46ecdf18,10345,
